battery_id,cycle,SOC_start,SOC_end,DoD,IR_ohm,QD_Ah,QC_Ah,V_mean_V,V_min_V,V_max_V,Tavg_C,Tmin_C,Tmax_C,chargetime_min,discharge_time_min,SOH,T_amb_K,fault_type
BATT_EO_001,15,0.975751917449748,0.70849966803753,0.267252249412218,0.0499899686916595,4.03122882683747,3.95060425030072,7.9295685848496,7.4592666883071,8.35599421374894,15.2025652681534,-8.99823440644616,31.3750061391668,55.531655353105,34.5358617390654,0.99906538459417,263.15,normal
BATT_EO_001,16,0.981976612138463,0.710799345368651,0.271177266769812,0.0370202131240813,4.03096956010333,3.95035016890126,7.94311692995854,7.51257969995973,8.35695065242442,17.9279841828821,-1.86745849203226,31.3973400862331,55.1240431273098,35.0409093298706,0.999001130137133,271.15,normal
BATT_EO_001,17,0.982286300166066,0.694801373228317,0.287484926937749,0.0520331834556638,4.03073970497466,3.95012491087517,7.90145859187482,7.42486305431145,8.32109992633049,14.492502788967,-9.43595157349552,31.3973400862331,55.6403252458011,37.145814671104,0.99894416480165,263.15,normal
BATT_EO_001,18,0.968847463425403,0.681719698876536,0.287127764548868,0.0379718141368714,4.03051404565423,3.94990376474115,7.87450590712774,7.44633438948232,8.27870868878111,17.4856226968431,-2.14849876630223,31.3996404671635,55.3101720122843,37.0975463826554,0.998888239319512,271.15,normal
BATT_EO_001,19,0.954155542070743,0.693866396021348,0.260289146049396,0.0491512407151139,4.03031026805822,3.94970406269706,7.8828252771884,7.42793218657931,8.29033453521572,15.2593308203801,-8.81920698949369,31.3996404671635,54.2332742754956,33.6281736566854,0.998837736817404,263.15,normal
BATT_EO_001,20,0.961011283825397,0.696302895540572,0.264708388284825,0.0366510872922243,4.03008265305073,3.94948099998972,7.89972106994801,7.48070719179629,8.30408150483177,18.0490949023728,-1.73896618019899,31.3856642143674,54.6391872427018,34.1973148181011,0.998781326654457,271.15,normal
BATT_EO_001,21,0.965462103996993,0.685896389057168,0.279565714939824,0.0512747333845164,4.02987875826338,3.94928118309811,7.8689789695314,7.40646497499727,8.26819056306401,14.5275743607786,-9.2745049267628,31.3856642143674,54.3173199757838,36.1147039555126,0.998730795108643,263.15,normal
BATT_EO_001,22,0.953484234713878,0.681775233518318,0.271709001195559,0.0370724190279432,4.02966818431874,3.94907482063236,7.8636577122875,7.44786724132696,8.25467969572014,17.7963033919831,-1.87773392677906,31.3755522081846,54.3203016514227,35.0979780009918,0.998678608257432,271.15,normal
BATT_EO_001,23,0.949391811683656,0.681117924511032,0.268273887172623,0.0500532517408574,4.0294644847274,3.94887519503285,7.86102060375647,7.398087528136,8.27948639988028,15.2888570601364,-9.01945765575675,31.3755522081846,56.0966861587364,34.6525022110116,0.998628125087336,263.15,normal
BATT_EO_001,24,0.957499660840559,0.692040505395912,0.265459155444647,0.0366497276463793,4.0292353973354,3.94865068938869,7.89390865386533,7.47112716839343,8.30638792297158,18.2029188144747,-1.75007421874943,31.4116830226081,55.6437786278236,34.2871196391172,0.998571350021164,271.15,normal
BATT_EO_001,25,0.966205948515432,0.687937450790611,0.278268497724821,0.0511565309266788,4.029036399958,3.94845567195884,7.86939838995142,7.4111237433904,8.27051390790682,14.3917918715226,-9.24413052669405,31.4116830226081,53.1896672255393,35.9395677880165,0.998522032207683,263.15,normal
BATT_EO_001,26,0.950025072311069,0.694422686743722,0.255602385567347,0.0360232578774908,4.02880435182112,3.9482282647847,7.89985436973856,7.47749109682447,8.32466684633221,18.6126866613124,-1.5411367819429,31.4302992871987,56.3425462857578,33.0105274581456,0.998464523375743,271.15,normal
BATT_EO_001,27,0.972060382058339,0.70299921844302,0.269061163615319,0.0501954944292641,4.0285844143669,3.94801272607956,7.90899147517792,7.44631959510893,8.31677911990288,14.8881546619193,-9.03385363941646,31.4302992871987,54.0825056108934,34.746666078032,0.998410015952145,263.15,normal
BATT_EO_001,28,0.969515190720488,0.703475470351346,0.266039720369142,0.0367820102594179,4.0283375985805,3.94777084660889,7.92382191022901,7.49645996466982,8.34215353315043,18.1563840347767,-1.7639865947616,31.4111276088075,55.6255011697111,34.3545565972435,0.998348847231845,271.15,normal
BATT_EO_001,29,0.97761132862739,0.696687227571284,0.280924101056106,0.0514595735340838,4.02811388932429,3.94755161153781,7.90078119315946,7.42993614433595,8.31036279183873,14.6067133810729,-9.29880959467306,31.4111276088075,54.9403923232591,36.274417446572,0.998293405037,263.15,normal
BATT_EO_001,30,0.967462462468964,0.68875971205104,0.278702750417924,0.0375099505586666,4.02788039755557,3.94732278960445,7.89170426969824,7.46240747532544,8.29917667247922,17.8258825661212,-2.00304859559827,31.4138588343117,55.8188621465394,35.9855697287391,0.998235538427649,271.15,normal
BATT_EO_001,31,0.963880437329255,0.688132531912168,0.275747905417086,0.0509314702463194,4.02767127975245,3.9471178541574,7.87637578734573,7.41189262655037,8.28477421538579,14.7968454694582,-9.18658868539421,31.4138588343117,54.9945485462003,35.6020555093324,0.99818371245414,263.15,normal
BATT_EO_001,32,0.95920483851468,0.68899622551251,0.27020861300217,0.0370399656168401,4.027454990021,3.94690589022058,7.88016795425789,7.46375878194303,8.27103714120118,17.7897710614074,-1.84422047200042,31.3642894633597,53.9107318976137,34.8850265746526,0.998130109051053,271.15,normal
BATT_EO_001,33,0.954740783128791,0.701729037423155,0.253011745705637,0.0483908316720734,4.02723617351911,3.94669145004873,7.90621671063649,7.446790844456,8.33228615780293,15.7368173754293,-8.61585207250022,31.3642894633597,55.3262573620778,32.6631595251022,0.998075879434724,263.15,normal
BATT_EO_001,34,0.974465030015605,0.703082316754314,0.27138271326129,0.0371264050647515,4.02698674888907,3.94644701391129,7.92510090243209,7.49493149259345,8.34024892294082,18.0022551794874,-1.86551091258639,31.4087100706093,55.5632865755208,35.0327600044047,0.998014064160859,271.15,normal
BATT_EO_001,35,0.97700346418807,0.708094644472335,0.268908819715735,0.050271660955979,4.02674863076503,3.94621365814973,7.92859413365903,7.45761854041016,8.35381987471944,15.1287782468222,-9.02785133254463,31.4087100706093,55.4102134222362,34.7113054593807,0.99795505099505,263.15,normal
BATT_EO_001,36,0.981277181791055,0.72137068208445,0.259906499706605,0.0363927792054641,4.02648411445072,3.9459544321617,7.9640423367956,7.53755552178429,8.37970450357118,18.1924804553437,-1.62909340782295,31.3791646177228,54.3598916746429,33.5472128756288,0.99788949552682,271.15,normal
BATT_EO_001,37,0.989392042598135,0.706483675978532,0.282908366619603,0.0516782916084789,4.02623804653128,3.94571328560065,7.93107253045759,7.45130947425665,8.35152888753959,14.6756802967493,-9.33790873950664,31.3791646177228,55.5832443430328,36.5137701309458,0.997828512151493,263.15,normal
BATT_EO_001,38,0.980554067006833,0.700945797915263,0.27960826909157,0.0376307308196386,4.02598674516387,3.94546701026059,7.92250670317154,7.4892604832128,8.33280369952333,17.7414739492453,-2.0154033703389,31.4058838977003,55.502900617461,36.0856144921596,0.99776623176304,271.15,normal
BATT_EO_001,39,0.97463735503008,0.688563552485087,0.286073802544993,0.0520805428765357,4.02577064444588,3.94525523155697,7.88221684691276,7.41081714554847,8.29683733900016,14.4505023761119,-9.39946723121773,31.4058838977003,55.0779856318864,36.917827605236,0.997712675203441,263.15,normal
BATT_EO_001,40,0.960175248058946,0.681006822375687,0.279168425683259,0.0376494169446268,4.02555703508227,3.94504589438063,7.86474150881866,7.44517242904772,8.2522786950402,17.5646695007586,-2.00773835947155,31.3726161487547,54.2576808316698,36.0247568787838,0.99765973607987,271.15,normal
BATT_EO_001,41,0.948587915625222,0.684966831507377,0.263621084117845,0.0497725374950735,4.02535771851778,3.94485056414743,7.86357686235877,7.40710500109846,8.27524134907621,15.2309346750955,-8.89685513827669,31.3726161487547,54.9748968695627,34.016771511225,0.997610339161781,263.15,normal
BATT_EO_001,42,0.95609814470632,0.691933200964062,0.264164943742258,0.036686927589278,4.02513363451233,3.94463096182208,7.8908883965712,7.47075616402339,8.29753402941648,18.1665295524401,-1.71857048962596,31.3963256547697,55.0274593306472,34.0851885942935,0.997554804092275,271.15,normal
BATT_EO_001,43,0.963338430370371,0.70026541258989,0.263073017780481,0.049630920311126,4.02491922632997,3.94442084180337,7.90073955005851,7.44108430775438,8.31255108291042,15.1602476581929,-8.88079085945412,31.3963256547697,54.3109471406584,33.9424355647533,0.997501666996276,263.15,normal
BATT_EO_001,44,0.968150891134165,0.690436551424346,0.277714339709819,0.0375227609300395,4.02469131373419,3.94419748745951,7.89145911067807,7.46598886983485,8.28808958074494,17.7135851910952,-1.98153349183457,31.3852747264363,54.7050050964312,35.8295072851106,0.997445183081584,271.15,normal
BATT_EO_001,45,0.960281207617895,0.684656121444278,0.275625086173616,0.051061402734765,4.0244874753987,3.94399772589072,7.86721428191917,7.40395258733782,8.27272539018328,14.7945147986453,-9.17937848316836,31.3852747264363,54.8588957616869,35.5580356391845,0.997394665526319,263.15,normal
BATT_EO_001,46,0.955273881267365,0.676101651700773,0.279172229566592,0.0376071079780429,4.02427974751709,3.94379415256675,7.85289788804936,7.43437895608097,8.23744435620204,17.600405456062,-2.00617893515607,31.3721914671109,54.2409841941587,36.0137830949887,0.997343184019106,271.15,normal
BATT_EO_001,47,0.94368548284082,0.675083513777056,0.268601969063764,0.0502460869522907,4.02409664897914,3.94361471599955,7.83458100207919,7.38435454495236,8.22574720844667,14.8357189907926,-9.01723158262791,31.3721914671109,53.6537011830195,34.6485015473248,0.997297806438448,263.15,normal
BATT_EO_001,48,0.939782455142601,0.663095264359977,0.276687190782624,0.0375539703783735,4.02389984494559,3.94342184804668,7.82085695725455,7.40645974416959,8.20981328584417,17.7381395283291,-1.96293863473574,31.39353266713,55.0059483851584,35.6897927646978,0.997249032204607,271.15,normal
BATT_EO_001,49,0.934478700968155,0.667496332115241,0.266982368852914,0.0501057927229471,4.02371095889105,3.94323673971323,7.82576610491281,7.3682219730424,8.2402555311866,15.3417102609034,-8.97619322423697,31.39353266713,56.16537612078,34.4363519002609,0.99720222029518,263.15,normal
BATT_EO_001,50,0.944612686856293,0.682002284813261,0.262610402043032,0.0366307813367415,4.02350051164694,3.943030501414,7.86364612053467,7.44896720563889,8.26653306290987,18.1884206656705,-1.68125055189552,31.3953489421609,54.9755660168631,33.870779982631,0.997150064844346,271.15,normal
BATT_EO_001,51,0.95326206942411,0.688693148909125,0.264568920514985,0.0498329060867777,4.02329471659009,3.94282882225828,7.87576248682458,7.41493041547338,8.29047393514088,15.2913641802332,-8.91551610687304,31.3953489421609,55.1929740960877,34.1216224472773,0.997099062351942,263.15,normal
BATT_EO_001,52,0.961039337051644,0.694044049681289,0.266995287370355,0.0369047852542544,4.02306059516203,3.94259938325879,7.90077227535064,7.47498783082721,8.31627292019817,18.1846052317087,-1.77315017649528,31.4152795844324,55.7911604227108,34.4327123486703,0.997041039693192,271.15,normal
BATT_EO_001,53,0.969357400417967,0.691330984315043,0.278026416102924,0.0513782031585651,4.02284374912322,3.94238687414076,7.88691277674416,7.41807670860923,8.30025548010018,14.7648656448235,-9.22759321642775,31.4152795844324,55.292194745566,35.8532601470019,0.996987298419634,263.15,normal
BATT_EO_001,54,0.964197202462618,0.706471984783951,0.257725217678667,0.036324470427582,4.02259799548664,3.94214603557691,7.92833563726936,7.50377925211555,8.35063644590028,18.4219829699923,-1.57469548291374,31.4092596289669,55.4784659694221,33.2334787560023,0.996926392933493,271.15,normal
BATT_EO_001,55,0.98027318086828,0.718124759811999,0.262148421056281,0.049568202581376,4.02236399780772,3.94191671785156,7.94351249835272,7.4813380137428,8.35334914833501,15.027059749017,-8.85132255294752,31.4092596289669,53.2821344813725,33.8017705524521,0.996868400943672,263.15,normal
BATT_EO_001,56,0.981102065184578,0.70677210401423,0.274329961170348,0.0374457045915008,4.0221217545199,3.9416793194295,7.92667539891457,7.50256986244511,8.32089037226517,17.5868490529878,-1.91753601920448,31.3514217065616,53.4955311645991,35.3703439796437,0.996808365432442,271.15,normal
BATT_EO_001,57,0.970818966840576,0.704776652215653,0.266042314624923,0.0500493150855767,4.02189254101602,3.9414546901957,7.91788409271405,7.45026493729686,8.34072161805382,15.2063490620208,-8.95184031885304,31.3514217065616,55.1739882405049,34.2998300552437,0.996751559111776,263.15,normal
BATT_EO_001,58,0.977123256708102,0.701602639713341,0.275520616994761,0.0375125137981952,4.0216488522353,3.9412158751906,7.91938745210272,7.49083891667229,8.32364437259971,17.7593177226883,-1.93584593681248,31.3860698137376,54.7155897134853,35.5197131743456,0.996691165361909,271.15,normal
BATT_EO_001,59,0.971703131381422,0.710669548304315,0.261033583077108,0.049468225305421,4.02141829172746,3.94098992589291,7.92880292209376,7.46456931995194,8.34882702301709,15.2882680574769,-8.82176094292004,31.3860698137376,54.4918872260217,33.6501152208493,0.996634025211267,263.15,normal
BATT_EO_001,60,0.979680854824589,0.69754589878412,0.282134956040469,0.0379281087028715,4.02116585832955,3.94074254116296,7.91760705748035,7.48110346149759,8.33328942988427,17.7604757309689,-2.05369893034663,31.4217570259258,56.1538521630402,36.3681178964847,0.996571464270025,271.15,normal
BATT_EO_001,61,0.974779264223234,0.700895473599985,0.273883790623249,0.0508927425229767,4.02092665726464,3.94050812411935,7.91750567488014,7.43994760401609,8.35148302475578,15.1916626225414,-9.13207333977147,31.4217570259258,56.636650863616,35.3023886350358,0.996512182717383,263.15,normal
BATT_EO_001,62,0.980528772997144,0.708459629416955,0.272069143580189,0.0372792022668174,4.0206838255229,3.94027014901244,7.93039692487534,7.50653515996567,8.32477491869154,17.6800236226981,-1.86741979373903,31.3761610775141,53.3847148210813,35.0663163273418,0.996452001368748,271.15,normal
BATT_EO_001,63,0.972053700754594,0.690382860128808,0.281670840625786,0.0517713184660017,4.0204574731869,3.94004832372316,7.8925494459466,7.41506774576745,8.31722187903829,14.8990327614005,-9.30354899190314,31.3724850377495,56.5546925912339,36.3017604029858,0.996395904135538,263.15,normal
BATT_EO_001,64,0.969644725616824,0.700943114599197,0.268701611017627,0.0370468261391419,4.02022067394884,3.93981626046987,7.91459192509112,7.48999036415105,8.31913327409331,17.9760647719992,-1.80105578963855,31.3825242944679,54.5368785978975,34.6282935665539,0.996337217831188,271.15,normal
BATT_EO_001,65,0.970257138076934,0.684246094759554,0.28601104331738,0.0523048868013066,4.02000534240258,3.93960523555453,7.87458365558895,7.40076108724901,8.28749137366944,14.6006903694916,-9.38924655394709,31.3825242944679,55.8511836443068,36.8568844889077,0.996283851896551,263.15,normal
BATT_EO_001,66,0.960065658960002,0.683355195459694,0.276710463500308,0.0375557935370131,4.01979625568727,3.93940033057353,7.86634592915448,7.45017957920536,8.25128857351566,17.5300018701625,-1.95406415932672,31.3512771633612,53.1995365181671,35.6564385197502,0.996232033627576,271.15,normal
BATT_EO_001,67,0.946094043567944,0.662995101580082,0.283098941987862,0.0519415157723834,4.01961025604614,3.93921805092521,7.81655771886325,7.35506215608623,8.21458916601138,14.6120662521722,-9.3316939827393,31.3420802905637,55.2862653434537,36.4778493244232,0.996185937062239,263.15,normal
BATT_EO_001,68,0.936052639597278,0.68131516469552,0.254737474901758,0.0361470630525308,4.01939894749695,3.93901096854701,7.86362562823519,7.44812454511749,8.27788484933849,18.5930313087499,-1.5011692522877,31.4180989487219,55.8066591308572,32.8218942391759,0.996133568152899,271.15,normal
BATT_EO_001,69,0.956956460576654,0.691640206351376,0.265316254225278,0.0499653019545014,4.01918930512671,3.93880551902418,7.88347082257272,7.4209167040567,8.29935575903948,15.2633372921784,-8.92500008239193,31.4180989487219,55.118134437612,34.1831126216849,0.996081612175145,263.15,normal
BATT_EO_001,70,0.963894785986079,0.683602948782042,0.280291837204037,0.0378234030658216,4.01896962171777,3.93859022928342,7.87412458877853,7.45031302194,8.26643089401231,17.615160522251,-2.01770984676244,31.3816379850436,54.5793000793843,36.110579317123,0.996027167711963,271.15,normal
BATT_EO_001,71,0.953211130809665,0.687760883250717,0.265450247558948,0.0501438589471177,4.01876742017442,3.93839207177093,7.87108429893215,7.41226568871581,8.2816024832812,15.1530806891407,-8.92944362729611,31.3816379850436,54.7336011761018,34.1967348597722,0.995977055805308,263.15,normal
BATT_EO_001,72,0.95814474997053,0.681760454411246,0.276384295559285,0.0376011850789121,4.01854291168161,3.93817205344798,7.87428153148712,7.44662623295392,8.28384831256049,17.9542738751137,-1.94774680105945,31.421333200435,56.0965576203504,35.6034496549698,0.995921415534476,271.15,normal
BATT_EO_001,73,0.958892533942782,0.685469646369352,0.273422887573431,0.0509868226834834,4.01834425365049,3.93797736857748,7.8643319200595,7.40559522391817,8.26340428169135,14.7123203915439,-9.11674289419852,31.421333200435,53.9885856411396,35.220050914921,0.995872181821684,263.15,normal
BATT_EO_001,74,0.952201542356569,0.684496599384942,0.267704942971627,0.0370518873869259,4.01813232666631,3.93776968013299,7.8698819000926,7.45349830172555,8.26516666867903,17.9556183881663,-1.78195332282451,31.3762807056418,54.3025676275419,34.4817820576026,0.995819659644687,271.15,normal
BATT_EO_001,75,0.952793727389603,0.683566527462526,0.269227199927077,0.0504626795077928,4.01792147609699,3.93756304657505,7.87076669119961,7.40218714284473,8.2970807213392,15.3776797382525,-9.02024969045124,31.3762807056418,56.5870516415716,34.6760758748124,0.995767404237173,263.15,normal
BATT_EO_001,76,0.963164860523764,0.685547707942874,0.27761715258089,0.0376813746964562,4.01769804251057,3.93734408166036,7.87944705645877,7.45477161993584,8.27914877839623,17.7495723401698,-1.96629015909394,31.3936986206485,55.007624259426,35.7547159992152,0.995712030361976,271.15,normal
BATT_EO_001,77,0.957357485408926,0.685860777995562,0.271496707413364,0.0507518378999489,4.01749683425965,3.93714689757445,7.86732550366141,7.40674099822767,8.27225936478333,14.8960014319992,-9.07209845690448,31.3936986206485,54.4839627611672,34.9645901776635,0.995662164624448,263.15,normal
BATT_EO_001,78,0.955096707540964,0.688986230333557,0.266110477207407,0.0369833994015096,4.0172855909626,3.93693987914335,7.87699032614321,7.46350673463399,8.26578247994723,17.8727666461376,-1.74733452679988,31.3511226238202,53.4218476024729,34.2691694648217,0.995609811886641,271.15,normal
BATT_EO_001,79,0.952987622061705,0.699513528384743,0.253474093676962,0.0487473477052392,4.01706379676011,3.93672252082491,7.9050543464786,7.44081349918913,8.33881909297942,15.8832448859676,-8.60861215160986,31.3638474822171,56.0487216749557,32.640226096312,0.995554844302382,263.15,normal
BATT_EO_001,80,0.976510433449452,0.688954297899651,0.287556135549801,0.0383342806324089,4.01683179660013,3.93649516066813,7.8910634125554,7.46127672083308,8.30255890389812,17.3896938460955,-2.13569122486598,31.3805558531396,54.5791658534132,37.0267994868512,0.995497347360627,271.15,normal
BATT_EO_001,81,0.95870507541228,0.678586338020736,0.280118737391545,0.0517592639731131,4.01663304683134,3.93630038589471,7.85287866427788,7.3890822697018,8.25518555326307,14.6216834420248,-9.26272390808481,31.3805558531396,54.812520014454,36.0671878250273,0.995448090912351,263.15,normal
BATT_EO_001,82,0.949504293326563,0.654989630683719,0.294514662642844,0.0387399378344221,4.01643339426593,3.93610472638062,7.8108360954103,7.38699768012116,8.21884796213694,17.3209437514402,-2.24529933997042,31.4011424000587,55.3884617108919,37.9188486859021,0.99539861072266,271.15,normal
BATT_EO_001,83,0.928768414936406,0.658658820786789,0.270109594149617,0.0506513570764816,4.01625427899007,3.93592919341027,7.80259753368425,7.34791195401391,8.20752391176201,15.1573418331618,-9.03675511809729,31.4011424000587,55.6364895779141,34.7750776267201,0.995354220319721,263.15,normal
BATT_EO_001,84,0.933675754681089,0.668587416788628,0.265088337892461,0.0369162966528077,4.01605623902861,3.93573511424803,7.83184181078387,7.41901469303956,8.22966801373544,18.1690123282245,-1.72231156571689,31.3990263897168,55.1236858312526,34.1270437769084,0.995305139784041,271.15,normal
BATT_EO_001,85,0.941082658683182,0.66103659468591,0.280046063997272,0.0517775296825613,4.01587423613581,3.9355567514131,7.8095011303266,7.35106841963598,8.20644065820929,14.6853983356393,-9.25896718176784,31.3990263897168,55.075609994388,36.0509214746667,0.995260033738739,263.15,normal
BATT_EO_001,86,0.933306873318023,0.658099068429713,0.275207804888309,0.0375943026065824,4.01567738114836,3.93536383352539,7.81274463758146,7.39536634277046,8.21150465666809,17.9705133243431,-1.92140473629593,31.419638746911,56.0142834288514,35.4264498083261,0.995211246876916,271.15,normal
BATT_EO_001,87,0.935023085102415,0.662778207223039,0.272244877879375,0.0509505108110822,4.01549318113394,3.93518331751127,7.81414844791034,7.35625305595651,8.22158040520146,15.0944866524907,-9.08440045050315,31.419638746911,55.7438721058119,35.043370502851,0.995165596315723,263.15,normal
BATT_EO_001,88,0.938378008298576,0.663842217439417,0.274535790859159,0.0375144995265471,4.01529301577002,3.93498715545462,7.82590431636265,7.40772618215976,8.22305196367384,17.962273190162,-1.90723059252906,31.4102393546659,55.6273868599698,35.3365774263164,0.99511598903842,271.15,normal
BATT_EO_001,89,0.938879724292857,0.67074026714067,0.268139457152187,0.0504023484267436,4.0151028095997,3.93480075340771,7.83372394864161,7.3742037627246,8.24490339788935,15.2839611063854,-8.9869011611346,31.4102393546659,55.6935108753196,34.5116097722928,0.995068849962751,263.15,normal
BATT_EO_001,90,0.946117580835099,0.664249496730786,0.281868084104314,0.0380047447204602,4.01489965655925,3.93460166342806,7.82895141946348,7.40785165397734,8.22192770224436,17.7041961234923,-2.03844733001711,31.4049441789057,55.4632670214599,36.2767907812535,0.995018502245167,271.15,normal
BATT_EO_001,91,0.93850244556628,0.666500086376779,0.2720023591895,0.0508458994270066,4.01471346045602,3.9344191912469,7.82268448014219,7.36422921336948,8.22887749292688,15.0782308291197,-9.07803921630955,31.4049441789057,55.4710633332862,35.0053644537469,0.99497235699034,263.15,normal
BATT_EO_001,92,0.940804317685152,0.664558780871971,0.276245536813181,0.0377000920592805,4.01451366908788,3.93422339570612,7.82644151005595,7.40903943157319,8.22017471091477,17.8353469057781,-1.93814770550489,31.4010655786971,55.276680569275,35.5497333879235,0.994922842400962,271.15,normal
BATT_EO_001,93,0.937915418762567,0.667155943744803,0.270759475017765,0.0507202824448804,4.01433164201342,3.93404500917315,7.82023604585686,7.36585201482469,8.21898718732738,14.9753678605739,-9.04845183546382,31.4010655786971,54.6653518481291,34.842063437002,0.994877730362681,263.15,normal
BATT_EO_001,94,0.93750183121222,0.663236802096463,0.274265029115757,0.0375590715772825,4.01414026406135,3.93385745878012,7.81762676705153,7.40636649800816,8.19861584192224,17.733961722463,-1.90205592503861,31.3687601631274,54.0750123025516,35.2915179968714,0.994830300882615,271.15,normal
BATT_EO_001,95,0.930676105467715,0.65652671257709,0.274149392890625,0.051173418303661,4.0139685189375,3.93368914855875,7.79282128965168,7.34233350461944,8.18103999513046,14.7663168517041,-9.12762386874442,31.3687601631274,54.2239975386531,35.2750216434432,0.994787737035316,263.15,normal
BATT_EO_001,96,0.924714569696774,0.660744389754975,0.263970179941799,0.0369108820271652,4.01378096407242,3.93350534479097,7.80952935760609,7.40210265511478,8.19910337274552,18.1294088395111,-1.69785210867013,31.3856060746282,54.6077380970988,33.963774919028,0.994741255036534,271.15,normal
BATT_EO_001,97,0.930842519411664,0.662291745486106,0.268550773925559,0.050612178925284,4.01360616902992,3.93333404564932,7.80512459221778,7.355755940753,8.19868683127248,14.9642909133649,-8.99521105333628,31.3856060746282,54.2607456975346,34.5515519337223,0.9946979353234,263.15,normal
BATT_EO_001,98,0.930685413618594,0.653851327902068,0.276834085716526,0.0377452906761683,4.0134238771148,3.93315539957251,7.79302743905543,7.38598471088425,8.16488456577832,17.576697261627,-1.94910907011013,31.3557919447467,53.6456697042162,35.615674320967,0.99465275764927,271.15,normal
