battery_id,cycle,SOC_start,SOC_end,DoD,IR_ohm,QD_Ah,QC_Ah,V_mean_V,V_min_V,V_max_V,Tavg_C,Tmin_C,Tmax_C,chargetime_min,discharge_time_min,SOH,T_amb_K
BATT_EO_001,26,0.965044645855498,0.687831909027486,0.277212736828011,0.0373870536862892,4.02869355692262,3.94811968578417,7.88927627071258,7.4605751005525,8.29822836850496,17.8967568427104,-1.97498183556667,31.4174712303832,55.9570172674888,35.8004065572514,0.998437064912668,271.15
BATT_EO_001,27,0.963577907613663,0.676304962437302,0.287272945176361,0.0521061495200183,4.02849124416115,3.94792141927793,7.85152960260357,7.384016174959,8.26234902224499,14.4355958404031,-9.42713469899621,31.4174712303832,55.3101720122843,37.0975463826554,0.998386925442665,263.15
BATT_EO_001,28,0.948877906288895,0.669739092627049,0.279138813661846,0.0375738319939843,4.02829234292941,3.94772649607082,7.83439244537852,7.42084707195115,8.21714396546543,17.5139760730621,-2.01083617722844,31.3623392441605,53.9025389253483,36.0453182014944,0.998337631457102,271.15
BATT_EO_001,29,0.935388720313499,0.671754671166527,0.263634049146972,0.0496818241583961,4.02811779923372,3.94755544324905,7.82069551896846,7.37851771269118,8.20534834319991,14.860322320765,-8.90310702938729,31.3623392441605,53,34.0415928443695,0.998294374035619,263.15
BATT_EO_001,30,0.932967844746701,0.668116028267486,0.264851816479215,0.0367266061930995,4.02792337307624,3.94736490561472,7.82722995438809,7.41877278381305,8.21856712286553,18.0433437263176,-1.7409196434092,31.3856988806714,54.6391872427018,34.1973148181011,0.99824618911431,271.15
BATT_EO_001,31,0.937420633677947,0.672044310906705,0.265376322771243,0.0498253379648126,4.02773216324396,3.94717751997908,7.83582125718023,7.37875815857803,8.24907024393479,15.3597955846598,-8.94481574711398,31.3856988806714,55.89176316441,34.2634184560387,0.998198801299619,263.15
BATT_EO_001,32,0.947535279081622,0.683050220235844,0.264485058845778,0.0366136042646495,4.02752323678007,3.94697277204447,7.86510765055757,7.45131186427869,8.26010707478542,18.0693278779333,-1.72750083200822,31.3790954916943,54.3929985131837,34.1466499697298,0.998147022745991,271.15
BATT_EO_001,33,0.951167586086364,0.679300132752447,0.271867453333917,0.0505480405981986,4.02733073474598,3.94678412005106,7.84909379614883,7.39320379854594,8.24769953468611,14.8146221153142,-9.09987199151647,31.3790954916943,54.3203016514227,35.0979780009918,0.998099314683019,263.15
BATT_EO_001,34,0.947072213154536,0.671607024634479,0.275465188520058,0.0373795521466208,4.027127359201,3.94658481201698,7.8412645617127,7.425166579771,8.23043776420686,17.7542393736172,-1.94431374599577,31.3860286319188,54.7220017688093,35.5607026466526,0.99804891182181,271.15
BATT_EO_001,35,0.941372979531179,0.659618338264757,0.281754641266422,0.0516501238335601,4.02694364126233,3.94640476843708,7.80810081393297,7.34877794520742,8.20746090720334,14.6793807060047,-9.31506264885797,31.3860286319188,55.5928181459388,36.3708576984205,0.998003380734158,263.15
BATT_EO_001,36,0.933689969383144,0.668065179241629,0.265624790141514,0.0367224538108357,4.02674332221147,3.94620845576724,7.83232584387177,7.41852510017832,8.23352343190531,18.2008526490861,-1.75046871891675,31.4117407874863,55.6437786278236,34.2871196391172,0.997953735368394,271.15
BATT_EO_001,37,0.942401300522642,0.663666321697724,0.278734978824918,0.0512464507053462,4.02655606717344,3.94602494582997,7.81855166381352,7.35797592915505,8.22197725759438,14.8514984212262,-9.24966763639571,31.4117407874863,55.7516542304132,35.9776257070598,0.997907327676193,263.15
BATT_EO_001,38,0.938547294275655,0.684906293923026,0.253641000352629,0.0359627783904328,4.026348901471,3.94582192344158,7.8662764151069,7.45658520989134,8.26897615859904,18.4258395171334,-1.48636573044621,31.3868142362151,54.5890516824997,32.7370840319241,0.997855985494672,271.15
BATT_EO_001,39,0.954068399497221,0.698295667963415,0.255772731533806,0.048714872308161,4.02612599482158,3.94560347492515,7.90300193683596,7.43840032295113,8.33748567013138,15.8137634475906,-8.68975493807983,31.3868142362151,56.3425462857578,33.0105274581456,0.997800742211048,263.15
BATT_EO_001,40,0.976117931519842,0.702134747686278,0.273983183833564,0.0373050274042859,4.02588201962729,3.94536437923474,7.91994097654913,7.49247612079626,8.32564219465786,17.8030727043836,-1.91178723836072,31.3883984964036,54.7973328624256,35.3586944826074,0.997740277478882,271.15
BATT_EO_001,41,0.972354289728547,0.710021953622997,0.26233233610555,0.049608893082594,4.02565237937848,3.94513933179091,7.92660794331265,7.46321567662362,8.3450193830975,15.1918573059827,-8.86371723006135,31.3883984964036,54.439294006999,33.8531320136168,0.997683365397393,263.15
BATT_EO_001,42,0.978491034673607,0.712257240883445,0.266233793790161,0.036853099351594,4.02538965486363,3.94488186176635,7.94750359091093,7.51602935238356,8.37073068842622,18.1584509382559,-1.76261611891476,31.4112116954536,55.6255011697111,34.3545565972435,0.997618253993464,271.15
BATT_EO_001,43,0.986593297978915,0.712893598365899,0.273699699613016,0.0507470121026587,4.02513443381365,3.94463174513737,7.94699201645174,7.46737007622187,8.37908297191514,15.1011828997143,-9.13623250009095,31.4112116954536,56.0195339572576,35.3156637196437,0.997555002184299,263.15
BATT_EO_001,44,0.989190372538929,0.718496791838361,0.270693580700568,0.0370941549041572,4.02487687809658,3.94437934053465,7.95506742925754,7.52969869826373,8.35198472246914,17.6653591450807,-1.84814545751749,31.3583202004826,53.1571089024016,34.9254904040738,0.997491171771147,271.15
BATT_EO_001,45,0.980693157063024,0.701766296050512,0.278926861012512,0.0513516006480321,4.02463988030226,3.94414708269622,7.91763405617099,7.44127100291071,8.3406356293382,14.842645601565,-9.25357029998605,31.3513594839467,55.8188621465394,35.9855697287391,0.997432436258305,263.15
BATT_EO_001,46,0.977107940526245,0.704784136976574,0.272323803549671,0.0371912331361624,4.02438735873758,3.94389961156282,7.92987463770825,7.49848105243905,8.3449396895609,17.977179654509,-1.87915222990102,31.4065926145899,55.4816444074659,35.1315687790533,0.997369853466561,271.15
BATT_EO_001,47,0.978479385537594,0.70721167581169,0.271267709725904,0.0505061800601333,4.02415184843199,3.94366881146335,7.92626806691538,7.45491860365795,8.34629987308787,15.0175514746289,-9.07870090816505,31.4065926145899,55.070436536414,34.9931856827504,0.997311486600244,263.15
BATT_EO_001,48,0.978894430672889,0.708448862768259,0.270445567904631,0.0371314822959803,4.02390655149214,3.94342842046229,7.93164622492454,7.50688177431589,8.33218643703436,17.7905530834517,-1.84327184759746,31.3643864905333,53.9107318976137,34.8850265746526,0.997250694297927,271.15
BATT_EO_001,49,0.974426844983324,0.709173840166955,0.265253004816369,0.049979030258781,4.02368637833715,3.94321265077041,7.91940356799831,7.46049322227661,8.32248595782364,14.8425731093652,-8.93504610684272,31.3643864905333,53.1305276200817,34.2132289131628,0.997196128460261,263.15
BATT_EO_001,50,0.971317236496662,0.696787207651943,0.274530028844719,0.0374131513851129,4.02345263694333,3.94298358420446,7.90490023885105,7.48029648875204,8.30504003686427,17.738132271222,-1.92355873680145,31.380501278598,54.5091054867141,35.4078217025972,0.997138199985955,271.15
BATT_EO_001,51,0.965748088674211,0.69411089849341,0.271637190180801,0.0506929889483788,4.02323355286506,3.94276888180776,7.89343678139267,7.42547268811277,8.31297382343743,15.0589701640144,-9.08683783183432,31.380501278598,55.5632865755208,35.0327600044047,0.997083904055778,263.15
BATT_EO_001,52,0.968288152462873,0.703594590173391,0.264693562289483,0.0367355638540676,4.02299363725272,3.94253376450767,7.92059959167385,7.49654023811846,8.33042519232968,18.1183506795859,-1.72530169189372,31.3894676342151,54.7690443675046,34.1353282033665,0.997024445415792,271.15
BATT_EO_001,53,0.973868459277339,0.698477711541219,0.27539074773612,0.0509830295589263,4.0227783638008,3.94232279652479,7.89873000812217,7.43442283278806,8.29965499047197,14.6255096011769,-9.17084711512132,31.3894676342151,53.8019630452856,35.5127667777952,0.996971093878762,263.15
BATT_EO_001,54,0.963994135235458,0.703831682860356,0.260162452375102,0.0365182399972634,4.02254405552821,3.94209317441765,7.91746661409967,7.49754271661788,8.32493552521009,18.185553187565,-1.63135677874607,31.3792398356491,54.3598916746429,33.5472128756288,0.996913024914055,271.15
BATT_EO_001,55,0.972116584062671,0.713423740837823,0.258692843224847,0.0492938908222118,4.02229716387394,3.94185122059647,7.94273909857515,7.47139355484507,8.38170870115017,15.6380305349171,-8.76196867952831,31.3792398356491,56.0366860982931,33.355791044786,0.996851837391312,263.15
BATT_EO_001,56,0.99,0.712882893623468,0.277117106376532,0.037570548702096,4.02202829088649,3.94158772506876,7.95190464006556,7.51610201775178,8.36627476687353,17.7728481345157,-1.96429946022067,31.3977970238575,55.1670460604452,35.729055428791,0.996785202202351,271.15
BATT_EO_001,57,0.985185449091322,0.705284856722985,0.279900592368338,0.0515612904952286,4.02178685555048,3.94135111843947,7.92567188058484,7.44873124035823,8.3474804301339,14.7442852767023,-9.26662452984112,31.3977970238575,55.502900617461,36.0856144921596,0.996725366927009,263.15
BATT_EO_001,58,0.979262061978817,0.714546051106389,0.264716010872429,0.0367748635284284,4.02151903992211,3.94108865912367,7.95457067782079,7.52114013860741,8.38168514957983,18.2657230476995,-1.72365330456364,31.4159256731319,55.7985168956072,34.1259002168066,0.99665899378491,271.15
BATT_EO_001,59,0.99,0.717729299511074,0.272270700488926,0.0507438993136899,4.02126291114439,3.9408376529215,7.95472027773534,7.47826541814296,8.38173655261247,14.9722396218553,-9.09610273201389,31.4159256731319,55.1501371671697,35.097482039858,0.996595517012239,263.15
BATT_EO_001,60,0.99,0.710517538417083,0.279482461582917,0.0377683936192718,4.02100402229499,3.94058394184909,7.94273615817161,7.51044385763079,8.34553770173606,17.5657617326244,-2.00648862747465,31.3727405687927,54.2576808316698,36.0247568787838,0.996531356206937,271.15
BATT_EO_001,61,0.97840022556098,0.713750402105525,0.264649823455456,0.0499335981660607,4.02076837659195,3.94035300906011,7.93734210358528,7.47070320653938,8.35438788893686,15.1079551371332,-8.91385353182386,31.3727405687927,54.21341720898,34.1107898246396,0.99647295578487,263.15
BATT_EO_001,62,0.981430170577967,0.710108314401651,0.271321856176316,0.0372317934479575,4.02050509670564,3.94009499477153,7.94543924564651,7.51030200437632,8.36607585969017,18.0600695783817,-1.85644806880185,31.4122415633972,55.6950076840612,34.9686210869534,0.996407706742414,271.15
BATT_EO_001,63,0.985120960942245,0.720636715441951,0.264484245500293,0.049929711837094,4.02025417084316,3.9398490874263,7.95732136075886,7.48637975601492,8.38175710841095,15.1746316289079,-8.9065907444911,31.4122415633972,54.5475214966344,34.0851885942935,0.996345519415902,263.15
BATT_EO_001,64,0.99,0.720341562316064,0.269658437683936,0.0371588019259307,4.0199854314083,3.93958572278013,7.96434910912199,7.53368278626242,8.37460339017075,17.853734354337,-1.82265341407117,31.3716525246222,54.1539484518027,34.7497474323228,0.996278917325476,271.15
BATT_EO_001,65,0.987779284434454,0.722845603883799,0.264933680550655,0.0499703924619767,4.01973404513066,3.93933936422804,7.9613713309835,7.491271124246,8.38177143440308,15.076677350478,-8.91902684723561,31.3716525246222,54.0931995789245,34.138683925823,0.996216615893595,263.15
BATT_EO_001,66,0.99,0.711926588123228,0.278073411876772,0.0376644872473522,4.01947010538243,3.93908070327479,7.94884984643975,7.51365564659778,8.35654637562614,17.7130679590268,-1.98073409605081,31.3854107874297,54.7050050964312,35.8295072851106,0.996151203316588,271.15
BATT_EO_001,67,0.982120619990624,0.709990074608092,0.272130545382532,0.0508334807086324,4.01922596990704,3.9388414505089,7.935324698837,7.46054187530571,8.36211772763835,15.0294922892548,-9.09053344536966,31.3854107874297,55.4464285113476,35.0615808684813,0.99609069886172,263.15
BATT_EO_001,68,0.983862628478479,0.713562055249874,0.270300573228605,0.0371747376818948,4.0189553580907,3.93857625092889,7.95450036416268,7.51813107531048,8.37975123790665,18.1045616896658,-1.8322953498145,31.4160348704656,55.8385930674623,34.8236197021086,0.996023632736233,271.15
BATT_EO_001,69,0.989389717256306,0.709832533993203,0.279557183263102,0.0515276371415397,4.0187159671266,3.93834164778406,7.93301267204841,7.45874613699211,8.34361845060705,14.5788680072135,-9.25298299969398,31.4160348704656,54.2409841941587,36.0137830949887,0.995964304120594,263.15
BATT_EO_001,70,0.977785400275892,0.7061646115982,0.271620788677692,0.0372869552104271,4.0184673616831,3.93809801444944,7.93063509058541,7.50124953448826,8.33874131469534,17.9111433085224,-1.85921107111653,31.3869613358061,54.7188012378598,34.9892960283211,0.995902691866939,271.15
BATT_EO_001,71,0.976494547440404,0.717839299642498,0.258655247797906,0.0492846446271189,4.0182286351488,3.93786406244583,7.94577482077548,7.48106498937781,8.36713872113416,15.3285698065914,-8.75225655423844,31.3869613358061,54.1605359073269,33.3171264787744,0.995843527917919,263.15
BATT_EO_001,72,0.985426748389067,0.70833409142395,0.277092656965117,0.0377028303257876,4.01796973767491,3.93761034292141,7.93895381387416,7.50554175110265,8.3501939455669,17.7413384966038,-1.96065574351712,31.3936994187636,55.0059483851584,35.6897927646978,0.995779364975195,271.15
BATT_EO_001,73,0.980116049859823,0.711910242030908,0.268205807828916,0.0504591449120365,4.01773206886,3.9373774274828,7.93508975559114,7.46552829778498,8.35447805975266,15.0260148827181,-8.99447782567898,31.3936994187636,54.5490815202087,34.5430256285484,0.99572046316233,263.15
BATT_EO_001,74,0.981450862747662,0.698368988415945,0.283081874331717,0.0380273301159315,4.01749148794972,3.93714165819073,7.91271315661275,7.48259999015635,8.31815973433994,17.4843112071933,-2.06458254549699,31.3711131372748,54.2173603576746,36.456720150975,0.995660839640575,271.15
BATT_EO_001,75,0.966287277077943,0.703270185990683,0.26301709108726,0.0499132915737296,4.01726755240895,3.93692220136077,7.91182628514053,7.44710453304049,8.33392005167109,15.2806188655172,-8.86564343460083,31.3711131372748,54.9755660168631,33.870779982631,0.995605341365292,263.15
BATT_EO_001,76,0.974949905555795,0.690841074339776,0.284108831216018,0.0381115142837806,4.01703713642902,3.93669639370044,7.89323290713439,7.46576446885909,8.29761247894327,17.4483530877949,-2.08061168272877,31.3732272592429,54.2972979578218,36.584777927656,0.995548237033215,271.15
BATT_EO_001,77,0.959185043794898,0.685495275598271,0.273689768196627,0.0510668674516934,4.01682853709981,3.93649196635782,7.87220268848252,7.4054381627252,8.28746160786557,15.0097566199383,-9.12235123279208,31.3732272592429,55.5499808050402,35.2412176201096,0.995496539553857,263.15
BATT_EO_001,78,0.960044344990074,0.692619278550672,0.267425066439402,0.0370705220746505,4.01659597482573,3.93626405532921,7.8975806082674,7.47136020073335,8.31327300967005,18.186394182795,-1.77125406299638,31.4154547574611,55.7911604227108,34.4327123486703,0.995438903302535,271.15
BATT_EO_001,79,0.968375783141457,0.699585647326545,0.268790135814913,0.0504962249667394,4.01636905270057,3.93604167164656,7.90763739475551,7.43759737896557,8.333511023925,15.2078165431404,-9.00482209040757,31.4154547574611,55.6826081176015,34.6064933866821,0.995382664857637,263.15
BATT_EO_001,80,0.974820934706922,0.700121337506335,0.274699597200587,0.0375729155551791,4.01612507003679,3.93580256863605,7.91697742048998,7.487247614796,8.32658428592697,17.8509449481222,-1.91163890100319,31.3973676756644,55.1265998173477,35.3652434319575,0.995322198274297,271.15
BATT_EO_001,81,0.972624945077505,0.714468731973394,0.258156213104111,0.0493601367209549,4.01588111229106,3.93556349004524,7.94272473327525,7.47330756085873,8.37769854402134,15.5724114555659,-8.73344023933004,31.3973676756644,55.4784659694221,33.2334787560023,0.995261737866434,263.15
BATT_EO_001,82,0.988727443882915,0.721163328760386,0.267564115122529,0.0370953234693963,4.01561315157284,3.93530088854139,7.96603919953918,7.53550758997489,8.3764322634569,17.9383855847625,-1.77249192502904,31.3690620504548,54.0414164419617,34.4423629193014,0.995195328766504,271.15
BATT_EO_001,83,0.988335871792589,0.733104756696775,0.255231115095814,0.0490959396323795,4.01536763523045,3.93506028252584,7.9749301027036,7.51663629966019,8.38186124547192,15.0284319333309,-8.65358099188694,31.3690620504548,51.9593847668532,32.8526681017156,0.995134482089331,263.15
BATT_EO_001,84,0.99,0.715191682278795,0.274808317721205,0.0376520990577149,4.01511002554539,3.93480782503448,7.94974787673403,7.52107025894578,8.34892641151652,17.581018871706,-1.9183724354308,31.3515869049304,53.4955311645991,35.3703439796437,0.995070638301211,271.15
BATT_EO_001,85,0.979699177434813,0.707340337083837,0.272358840350976,0.0510082353147942,4.01487819251179,3.93458062866156,7.92382757579497,7.45410013016609,8.33894374522643,14.8442012726963,-9.08929266293399,31.3515869049304,54.439864044195,35.0529410331478,0.995013182778635,263.15
BATT_EO_001,86,0.976532791430185,0.702879275881524,0.273653515548661,0.0375481437263845,4.01464177855088,3.93434894297986,7.91725022635582,7.49341340602124,8.31158666634348,17.6577947342149,-1.8917372519939,31.3542930037593,53.5762334449585,35.2174853006311,0.994954591958086,271.15
BATT_EO_001,87,0.967817312477616,0.69179986023731,0.276017452240306,0.0514414049495464,4.0144290720018,3.93414049056176,7.8855285131499,7.4186658632507,8.29474016797935,14.7621649535116,-9.17108491806999,31.3542930037593,54.7155897134853,35.5197131743456,0.994901876580372,263.15
BATT_EO_001,88,0.96238666722321,0.674970273759851,0.287416393463359,0.0383473083895404,4.01421947952478,3.93393508993428,7.85262578747613,7.43046824249793,8.25834181979116,17.3180466794139,-2.13172684143603,31.3619718326227,53.9200921766794,36.9845962598293,0.994849932967727,271.15
BATT_EO_001,89,0.941637799089579,0.674567078237262,0.267070720852316,0.0504664945134775,4.01403331966652,3.93375265327319,7.83636925733865,7.38260370625319,8.23693591694786,15.041185939832,-8.96129250814289,31.3619718326227,54.3696422878095,34.3648590325271,0.994803796695544,263.15
BATT_EO_001,90,0.943470354097046,0.660817439190186,0.28265291490686,0.0381287250924671,4.01382968850134,3.93355309473131,7.82314209863987,7.40032630337129,8.22209845303853,17.76048905553,-2.05227223697159,31.4219495954338,56.1538521630402,36.3681178964847,0.994753330483602,271.15
BATT_EO_001,91,0.938559119936177,0.670508051041817,0.26805106889436,0.0504479461757874,4.01364224664058,3.93336940170777,7.83078598428642,7.37358793272904,8.23777326000961,15.1969265058864,-8.98133152546956,31.4219495954338,55.2419109080287,34.4876609501022,0.994706876490851,263.15
BATT_EO_001,92,0.943751948612207,0.655803894385805,0.287948054226402,0.0384377368490583,4.01344620278753,3.93317727873178,7.80857912372097,7.38910111194457,8.20138267877335,17.4619671359726,-2.13845846875313,31.3956745703915,55.1386105827551,37.04581357952,0.994658290653663,271.15
BATT_EO_001,93,0.928550571348979,0.655976098547096,0.272574472801883,0.0510436285824568,4.01327928365704,3.9330136979839,7.78712240935614,7.34141101521503,8.16740150414189,14.6645397054701,-9.08900760279192,31.3956745703915,53.3847148210813,35.0663163273418,0.994616922839414,263.15
BATT_EO_001,94,0.920058463256097,0.666830636566527,0.25322782668957,0.0362478730347265,4.01308254725407,3.93282089630899,7.82767407916763,7.41641921510285,8.23868040156186,18.6769963778717,-1.45889519286447,31.4242734571375,56.0414083223886,32.576029109105,0.994568165366561,271.15
BATT_EO_001,95,0.944067572112722,0.656876192922234,0.287191379190489,0.0525466501254365,4.01290071195114,3.93264269771212,7.80280169701116,7.34063372084093,8.20240787315711,14.4843825796178,-9.39841783062764,31.4242734571375,55.2084379874238,36.9433657390424,0.994523100855301,263.15
BATT_EO_001,96,0.930005438301038,0.660798809928071,0.269206628372967,0.0372623171673168,4.01271133155638,3.93245710492526,7.81171378434621,7.40157715966865,8.19845083261652,17.9713659525682,-1.80153039778946,31.382705820199,54.5368785978975,34.6282935665539,0.994476166432809,271.15
BATT_EO_001,97,0.930618375341664,0.650436674917883,0.28018170042378,0.0519082345351577,4.01253150685883,3.93228087672166,7.7888585019633,7.32811462764088,8.19635742720532,14.9236039607133,-9.25657110777445,31.382705820199,56.4855075911261,36.0383672642649,0.994431600212846,263.15
BATT_EO_001,98,0.929909477892514,0.649515712922859,0.280393764969655,0.0379863424175093,4.01233970854538,3.93209291437448,7.79405340723962,7.37637126132411,8.18802044553638,17.845249079752,-2.00812087749142,31.42109029336,56.101235648436,36.0639795553835,0.994384066553999,271.15
BATT_EO_001,99,0.927100556241209,0.649862568116525,0.277237988124685,0.0514889626180562,4.01217650395264,3.93193297387359,7.77336787474825,7.3274216587688,8.15172385431031,14.4897183991077,-9.19065473285531,31.42109029336,53.1995365181671,35.6564385197502,0.994343619319119,263.15
BATT_EO_001,100,0.913101407494467,0.652133020511471,0.260968386982997,0.0368026299722721,4.01198943200892,3.93174964336875,7.79336549174608,7.38394549694513,8.19702291859437,18.4283055630111,-1.63294267188002,31.4261841162244,56.1822794595385,33.5625829742714,0.994297257003451,271.15
BATT_EO_001,101,0.930143029385871,0.655202740103503,0.274940289282368,0.0513596614109007,4.01181956951928,3.9315831781289,7.7880485559424,7.33917784267707,8.17380242317983,14.6661861538115,-9.1387172469357,31.4261841162244,53.9629286731533,35.3578316793172,0.994255159732164,263.15
